# OFAC SDN list — name	program
# source: https://www.treasury.gov/ofac/downloads/sdn.csv (US Treasury, public domain)
# fetched: 2026-09-24
# refresh: node scripts/fetch-reference.ts
NT INSURANCE CORPORATIVO, S.A. DE C.V.	ILLICIT-DRUGS-EO14059
RESGUARDO DE VALORES Y SERVICIOS INTEGRALES RSVI, S.A. DE C.V.	ILLICIT-DRUGS-EO14059
T SERVICE BUSSINES INC, S.A. DE C.V.	ILLICIT-DRUGS-EO14059
AL-ASSAD, Wassim	PAARSSR-EO13894
ABU ZUREIK, Imad	PAARSSR-EO13894
AL-ASSAD, Samer Kamal	PAARSSR-EO13894
DAQQOU, Hassan Muhammad	SDGT
QADDOUR, Khalid	PAARSSR-EO13894
HASSAN DAQQOU TRADING	SDGT
AL-ISRAA ESTABLISHMENT FOR IMPORT AND EXPORT	SDGT
ZAITAR, Noah	SDGT
WU, Yonghao	ILLICIT-DRUGS-EO14059
RUBIO ZEA, Ana Gabriela	ILLICIT-DRUGS-EO14059
MKRTYCHEV, Ashot	DPRK
SKOCH, Vladimir Nikitovich	RUSSIA-EO14024
AL-URAYDI, Sami Mahmud Mohammed	SDGT
NASIRKHODJAEV, Shokhrukh Olimdjonovich	RUSSIA-EO14024
NARZIEVA, Nasiba Erkinovna	RUSSIA-EO14024
NARZIEVA, Saodat Burxanovna	RUSSIA-EO14024
EFENDIEV, Nazim Tofik Ogly	RUSSIA-EO14024
KOCHAROV, Vakhtang Ernstovich	RUSSIA-EO14024
KOCHAROVA, Gulnoz Zunnurovna	RUSSIA-EO14024
STRESHINSKAYA, Natalia Alexeevna	RUSSIA-EO14024
KING-PAI TECHNOLOGY HK CO., LIMITED	RUSSIA-EO14024
P.L. KAPITZA INSTITUTE FOR PHYSICAL PROBLEMS, RUSSIAN ACADEMY OF SCIENCES	RUSSIA-EO14024
SUMILAB, S.A. DE C.V.	SDGT] [ILLICIT-DRUGS-EO14059
GUZMAN LOPEZ, Joaquin	ILLICIT-DRUGS-EO14059
PEREZ URIBE, Raymundo	ILLICIT-DRUGS-EO14059
PAEZ LOPEZ, Saul	ILLICIT-DRUGS-EO14059
INTERNATIONAL INVESTMENT BANK	UKRAINE-EO13662] [RUSSIA-EO14024
JOINT STOCK COMPANY IIB CAPITAL	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KHOLDINGOVAYA KOMPANIYA YUESEM	UKRAINE-EO13662] [RUSSIA-EO14024
LEBEDINSKIY GORNO OBOGATITELNIY KOMBINAT JOINT STOCK COMPANY	RUSSIA-EO14024
STORM TECHNOLOGIES LIMITED LIABILITY COMPANY	RUSSIA-EO14024
USM CITY LIMITED LIABILITY COMPANY	RUSSIA-EO14024
SKOCH, Varvara Andreevna	RUSSIA-EO14024
DEXIAS INTERNATIONAL PRODUCTS AND TRADE LIMITED COMPANY	RUSSIA-EO14024
LOGAID	RUSSIA-EO14024
PETERSBURG INTELLIGENT TRANSPORT LOGISTICS	RUSSIA-EO14024
LLC TESTKOMPLEKT	RUSSIA-EO14024
LLC T-KOMPONENT SP	RUSSIA-EO14024
LLC VEST-OST	RUSSIA-EO14024
BRAND SERVER OPTIONS	RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO TESTPRIBOR	RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO PROTON-ELEKTROTEKS	RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO TORGOVYI DOM PROTON-ELEKTROTEKS	RUSSIA-EO14024
PHOENIX ELECTRONICS	RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO PROTON	RUSSIA-EO14024
SIMMETRON ELEKTRONNYE KOMPONENTY	RUSSIA-EO14024
TORGOVYI DOM SIMMETRON ELEKTRONNYE KOMPONENTY	RUSSIA-EO14024
OOO TITAN-MICRO	RUSSIA-EO14024
PUBLICHNOE AKTSIONERNOE OBSCHESTVO ELECTROVIPRYAMITEL	RUSSIA-EO14024
NEOTEKHNIKA OOO	RUSSIA-EO14024
LLC MINATEKH	RUSSIA-EO14024
LLC EVROMIKROTEKH	RUSSIA-EO14024
LLC ELSITON KOMPONENT	RUSSIA-EO14024
ELITAN TRADE OOO	RUSSIA-EO14024
LIMITED LIABILITY COMPANY BSP GLOBAL	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KVAZAR	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SPETSVOLTAZH	RUSSIA-EO14024
ELMEC TRADE OU	RUSSIA-EO14024
AK SYSTEMS	RUSSIA-EO14024
LLC SPETSELSERVIS	RUSSIA-EO14024
NPF-RADIOTEKHKOMPLEKT AO	RUSSIA-EO14024
KOMPONENTA AO	RUSSIA-EO14024
LLC ONELEK	RUSSIA-EO14024
LIMITED LIABILITY COMPANY FOREPOST TRADING	RUSSIA-EO14024
JOINT STOCK COMPANY COMPEL	RUSSIA-EO14024
MATRIKS ELEKTRONIKA	RUSSIA-EO14024
LLC TELLUR ELEKTRONIKS	RUSSIA-EO14024
SIBELKOM-LOGISTIK OOO	RUSSIA-EO14024
NAUCHNO-PROIZVODSTVENNOE PREDPRIYATIE GURAMI ELEKTRONIKS	RUSSIA-EO14024
TARGET ELECTRONICS	RUSSIA-EO14024
INELSO OOO	RUSSIA-EO14024
AVESTO OOO	RUSSIA-EO14024
PROISTOK OOO	RUSSIA-EO14024
MIKROSAN OOO	RUSSIA-EO14024
RSV-EKSPERT OOO	RUSSIA-EO14024
EFIMOV, Anton Anatolyevich	RUSSIA-EO14024
ELFARO OU	RUSSIA-EO14024
MIDAS RESSOURCES SARLU	RUSSIA-EO14024
FIROV, Alim Khazkhismelovich	RUSSIA-EO14024
DEXIAS LIMITED LIABILITY COMPANY	RUSSIA-EO14024
FEDOROVSKOE OOO	RUSSIA-EO14024
DIAMVILLE SAU	RUSSIA-EO14024
YUESEM MARKIROVKA OOO	RUSSIA-EO14024
LIMITED LIABILITY COMPANY DM	RUSSIA-EO14024
INDUSTRIAL RESOURCES GENERAL TRADING	RUSSIA-EO14024
UDOKAN COPPER LLC	RUSSIA-EO14024
USM CEMENT LLC	RUSSIA-EO14024
MEXPACKING SOLUTIONS	ILLICIT-DRUGS-EO14059
MARTINEZ TREVIZO, Mario Ernesto	ILLICIT-DRUGS-EO14059
RODRIGUEZ ALMEIDA, Cinthia Adriana	ILLICIT-DRUGS-EO14059
MACIAS TREVIZO, Ernesto Alonso	ILLICIT-DRUGS-EO14059
USM GOLD LIMITED LIABILITY COMPANY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY USM TELECOM	RUSSIA-EO14024
DIGITAL INVEST LIMITED LIABILITY COMPANY	RUSSIA-EO14024
AZU INTERNATIONAL BILGI TEKNOLOJILERI VE DIS TICARET LIMITED SIRKETI	RUSSIA-EO14024
INTERNATIONAL DIGITAL TECHNOLOGY CENTRE LIMITED LIABILITY COMPANY	RUSSIA-EO14024
AF TELECOM HOLDING LIMITED LIABILITY COMPANY	RUSSIA-EO14024
ONEFACTOR LIMITED LIABILITY COMPANY	RUSSIA-EO14024
NEXIGN JOINT STOCK COMPANY	RUSSIA-EO14024
BODEAU, Gary	GLOMAG
USM URBAN MINING LIMITED LIABILITY COMPANY	RUSSIA-EO14024
VASSILIADES, Christodoulos Georgiou	RUSSIA-EO14024
CHRISTODOULOS G. VASSILIADES & CO. LLC	RUSSIA-EO14024
VASSILIADES & CO UK LIMITED	RUSSIA-EO14024
VASSILIADES & CO. MALTA LIMITED	RUSSIA-EO14024
IONICS NOMINEES LIMITED	RUSSIA-EO14024
LEDRA NOMINEES LIMITED	RUSSIA-EO14024
LEDRA TRUSTEES LIMITED	RUSSIA-EO14024
LEDRA TRUSTEE SERVICES LIMITED	RUSSIA-EO14024
VASSILIADES, Anna Maria	RUSSIA-EO14024
VASSILIADES, Giorgos	RUSSIA-EO14024
JSC NAUCHNO ISSLEDOVATELSKY I KONSTRUKTORSKY INSTITUT MONTAZHNOY TECHNOLOGY ATOMSTROY	RUSSIA-EO14024
RUSATOM OVERSEAS JOINT STOCK COMPANY	RUSSIA-EO14024
KOVROV MECHANICAL PLANT PJSC	RUSSIA-EO14024
FEDERAL SCIENTIFIC AND PRODUCTION CENTER MV PROTSENKO START PRODUCTION ASSOCIATION JSC	RUSSIA-EO14024
PATRIOT PRIVATE MILITARY COMPANY	RUSSIA-EO14024
KHUSNULLIN, Marat Shakirzyanovich	RUSSIA-EO14024
PAKERMANOV, Evgeny Markovich	RUSSIA-EO14024
CHINA HEAD AEROSPACE TECHNOLOGY COMPANY	RUSSIA-EO14024
U-TERRA LLC	RUSSIA-EO14024
ZINCUM LLC	RUSSIA-EO14024
METALLOINVEST TRADING AG	RUSSIA-EO14024
HAMRIYAH STEEL FREE ZONE COMPANY	RUSSIA-EO14024
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY	RUSSIA-EO14024
CITY DEVELOPMENT LIMITED LIABILITY COMPANY	RUSSIA-EO14024
AKHANGARANCEMENT JOINT STOCK COMPANY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY FORUM	RUSSIA-EO14024
LIMITED LIABILITY COMPANY LAND TECHNOLOGIES	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NOVOGORSK REAL ESTATE	RUSSIA-EO14024
MEGAFON PAO	RUSSIA-EO14024
JOINT STOCK COMPANY VLADIMIR PRODUCTION AMALGAMATION TOCHMASH	RUSSIA-EO14024
HOLDINGOVAYA KOMPANIYA METALLOINVEST AO	RUSSIA-EO14024
MANAGEMENT COMPANY METALLOINVEST LLC	RUSSIA-EO14024
MIKHAILOVSKIY GORNO OBOGATITELNIY KOMBINAT JOINT STOCK COMPANY	RUSSIA-EO14024
USM METALLOINVEST LIMITED LIABILITY COMPANY	RUSSIA-EO14024
BALTIYSK	RUSSIA-EO14024
AVRORA ALTAIR	RUSSIA-EO14024
AKKERMAN CEMENT OOO	RUSSIA-EO14024
AVRORA REGUL	RUSSIA-EO14024
OSKOL ELECTROMETALLURGICAL PLANT AO	RUSSIA-EO14024
AHMAD, Firas Nazem	SDGT
AHMAD, Hind Nazem	SDGT
BAKER, Rami Yaacoub	SDGT
DITRIKH, Yevgeniy Ivanovich	RUSSIA-EO14024
BAKER, Rima Yaacoub	SDGT
HIJAZI, Mohamad Hussein	SDGT
ISMAIL, Mohamad Hassan	SDGT
ARTVIN MARITIME AND TRADE LIMITED COMPANY	RUSSIA-EO14024
SALDA MANAGEMENT MARITIME AND TRADE LIMITED COMPANY	RUSSIA-EO14024
AVRORA SIRIUS	RUSSIA-EO14024
NAVIS 6	RUSSIA-EO14024
PETROTRANS 5902	RUSSIA-EO14024
VLADIMIR LATYSHEV	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NOVELCO	RUSSIA-EO14024
VICTOR ANDRYUKHIN	RUSSIA-EO14024
ALL RUSSIAN CHILDREN AND YOUTH MILITARY PATRIOTIC PUBLIC MOVEMENT YOUTH ARMY	RUSSIA-EO14024
LEONID PESTRIKOV	RUSSIA-EO14024
GRIGORIEV, Grigoriy Igorevich	RUSSIA-EO14024
NIKOLAI LEONOV	RUSSIA-EO14024
ALPHA HELIOS	RUSSIA-EO14024
STATE BUDGETARY EDUCATIONAL INSTITUTION OF ADDITIONAL EDUCATION OF THE REPUBLIC OF CRIMEA CRIMEA PATRIOT CENTER	RUSSIA-EO14024
ALPHA HERMES	RUSSIA-EO14024
MOSSALEM, Ali	SDGT
BASHKIROV, Aleksei Vladimirovich	RUSSIA-EO14024
NAGARAJAN, Sundar	SDGT
ALEXANDR DEEV	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NOVELCO GLOBAL FORWARDING	RUSSIA-EO14024
WCP MANAGEMENT COMPANY LTD	RUSSIA-EO14024
NIKOLAY ANISHCHENKOV	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NDN	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TRANSLINEINVEST	RUSSIA-EO14024
OSSEIRAN, Ali	SDGT
SMART TRADING TRANSPORTATION INDUSTRY AND TRADE LIMITED COMPANY	RUSSIA-EO14024
HEADEY INVESTMENTS LIMITED	RUSSIA-EO14024
ALARA	RUSSIA-EO14024
WALDAU INVESTMENTS LIMITED	RUSSIA-EO14024
IPSALA	RUSSIA-EO14024
ALAYNE INVESTMENTS LIMITED	RUSSIA-EO14024
FRANCISCO, Maricel Factura	SDGT
IRONHILL HOLDINGS LIMITED	RUSSIA-EO14024
ULA	RUSSIA-EO14024
MASTERSKILL INVESTMENTS LIMITED	RUSSIA-EO14024
SAAD, Fadi Abbas	SDGT
G AND S DIAMOND FZE	SDGT
IDIAMS DMCC	SDGT
WEHBE, Mohamad	SDGT
OXFOCENTO PROPRIETARY LTD	SDGT
DIOTRIX PROPRIETARY LTD	SDGT
GAVIA TRADINGS PTY LTD	SDGT
HIGHRISE PROPERTY INVESTMENTS PTY LTD	SDGT
THULA UZWE TRADING	SDGT
ASSOCIATES OF PARTNERS SAL OFF-SHORE	SDGT
DEBBIYE 383 SAL	SDGT
ISMAIL GENERAL TRADING	SDGT
JOUD GENERAL TRADING	SDGT
TIA TRADING 2013 LTD OOD	SDGT
UNITED INVESTMENT GROUP SAL	SDGT
SADER, Fadi	SDGT
FADICO H.K. LIMITED	SDGT
FADICO S A CC	SDGT
HOUSE OF ART LIMITED	SDGT
KHOSHGHADAM, Mehdi	NPWMD] [IFSR
EL RIZ, Daoud	SDGT
MUSSE, Bashir Khalif	SOMALIA
NASSER, Rim	SDGT
COLLECTING BEE SRL	SDGT
DIDA	SDGT
76 BENMORE GARDEN TRUST	SDGT
MEGA GEMS PTY LTD	SDGT
SITTI GENERAL TRADING LLC	SOMALIA
KISMAYO GENERAL TRADING LLC	SOMALIA
RED SEA TRANSIT & TRANSPORT SERVICE	SOMALIA
ROYAL SHIPPING AGENCY	SOMALIA
BUSHRA BACHIR SHIPPING AND LOGISTICS SERVICES L.L.C.	SOMALIA
BARREH, Mariam	SOMALIA
AMVAJ NILGOUN BUSHEHR CO.	NPWMD] [IFSR
ARTTRONIX INTERNATIONAL HK LIMITED	NPWMD] [IFSR
ORIENTAL DYNASTY LIMITED	SDGT
WHITE STAR DMCC	SDGT
ARTUAL GALLERY	SDGT
BEST DIAMOND HOUSE DMCC	SDGT
JOTRIN ELECTRONICS LIMITED	NPWMD] [IFSR
BEXLEY WAY GENERAL TRADING L.L.C.	SDGT
VOHOM TECHNOLOGY HK CO., LIMITED	NPWMD] [IFSR
PARK VENTURES SAL	SDGT
NACHAR, Ali	SDGT
NACHAR, Hussein Moussa	SDGT
AMANA DIAM DMCC	SDGT
HELICS GEMB	SDGT
MURAD, Bassem	SDGT
MURAD EN SONS DIAMONDS	SDGT
MSD CAPITAL PTY LTD	SDGT
MSD DMCC	SDGT
MSD SPRL DIAMOND TRADING	SDGT
GHADDAR, Ibrahim Fadel	SDGT
YINKE HK ELECTRONICS COMPANY LIMITED	NPWMD] [IFSR
KHAWAJA, Mohamad	SDGT
UT IT NOVAYA INDUSTRIYA OOO	RUSSIA-EO14024
LUQUIN RODRIGUEZ, Brayan Moises	ILLICIT-DRUGS-EO14059
MAGNISERVIA, S.A. DE C.V.	ILLICIT-DRUGS-EO14059
AKA INTEGRAL SERVICES, S. DE R.L. DE C.V.	ILLICIT-DRUGS-EO14059
ENVIGH, S. DE R.L. DE C.V.	ILLICIT-DRUGS-EO14059
SUNCAN MEXICO, S. DE R.L. DE C.V.	ILLICIT-DRUGS-EO14059
TRADOS COMERCIO, S. DE R.L. DE C.V.	ILLICIT-DRUGS-EO14059
PASNA INTERNATIONAL GROUP SND. BHD	NPWMD] [IFSR
SARI, Kubilay	SDGT
WU, Huihui	DPRK3
CHENG, Hung Man	DPRK3
SIM, Hyon Sop	NPWMD
ADINEHVAND, Salman	IRAN-HR
ABSALAN, Parviz	IRGC] [IRAN-HR
GOSHTASBI, Amanollah	IRGC] [IRAN-HR
AGHAMIRI, Seyyed Mohammad Amin	IRAN-TRA] [IRAN-EO13846
SEYEDOSHOHADA, Ahmad Khadem	IRGC] [IRAN-HR
TABAREZ MARTINEZ, Franco	ILLICIT-DRUGS-EO14059
SAYYARI, Mohammad Mehdi	IRGC] [IFSR] [HOSTAGES-EO14078
MOHAGHEGHI, Mohammad Hassan	IRGC] [IFSR] [HOSTAGES-EO14078
BAZGHANDI, Rouhollah	IRGC] [IFSR] [HOSTAGES-EO14078
ISLAMIC REVOLUTIONARY GUARD CORPS INTELLIGENCE ORGANIZATION	HOSTAGES-EO14078
TATBURNEFT LIMITED LIABILITY COMPANY	RUSSIA-EO14024
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING	RUSSIA-EO14024
ANSARI, Mohammad Reza	SDGT
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV	RUSSIA-EO14024
FOREIGN INTELLIGENCE SERVICE OF THE RUSSIAN FEDERATION	UKRAINE-EO13662] [RUSSIA-EO14024
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SERGO ORDZHONIKIDZE RUSSIAN STATE UNIVERSITY FOR GEOLOGICAL PROSPECTING	RUSSIA-EO14024
VYGON CONSULTING	RUSSIA-EO14024
FEDERAL STATE BUDGET EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SAINT PETERSBURG MINING UNIVERSITY	RUSSIA-EO14024
LITVINENKO, Vladimir Stefanovich	RUSSIA-EO14024
STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION ALMETYEVSK STATE OIL INSTITUTE	RUSSIA-EO14024
THE FEDERAL STATE UNITARY ENTERPRISE V.A. KARGIN SCIENTIFIC RESEARCH INSTITUTE OF CHEMISTRY AND TECHNOLOGY OF POLYMERS WITH A PILOT PRODUCTION PLANT	RUSSIA-EO14024
KOSTIOUK, Evgueni	RUSSIA-EO14024
INTER-TRANS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA	RUSSIA-EO14024
SWINIARSKI, Jacek Romuald	RUSSIA-EO14024
JSC NGT	RUSSIA-EO14024
BELMAGISTRALAVTOTRANS SPEDITIONS GMBH	RUSSIA-EO14024
KONEISTO INTERNATIONAL OY	RUSSIA-EO14024
SAKULIN, Alexander	RUSSIA-EO14024
MASHOIL LIMITED LIABILITY COMPANY	RUSSIA-EO14024
SCHMUCKI, Anselm Oskar	RUSSIA-EO14024
URALMASH OIL AND GAS EQUIPMENT HOLDING LIMITED LIABILITY COMPANY	RUSSIA-EO14024
POURSAFI, Shahram	SDGT
EAST STAR INVESTMENTS LIMITED	RUSSIA-EO14024
SCHLOSS HOLDING OU	RUSSIA-EO14024
BAZGHANDI, Rouhollah	SDGT
SERAJ, Reza	SDGT
REY HAVACILIK ITHALAT IHRACAT SANAYI VE TICARET ANONIM SIRKETI	SDGT
RB HOLDING LIMITED	RUSSIA-EO14024
RB CONSULTING LIMITED	RUSSIA-EO14024
ROBARIN LTD	RUSSIA-EO14024
SALING DEVELOPMENT LP	RUSSIA-EO14024
OIL ENERDZHI LIMITED LIABILITY COMPANY	RUSSIA-EO14024
TROENDLE, Dirk	RUSSIA-EO14024
SHENZHEN YASON GENERAL MACHINERY CO., LTD. NANCHANG BRANCH	ILLICIT-DRUGS-EO14059
MYANMA FOREIGN TRADE BANK	BURMA-EO14014
AMINI, Hossein Hafez	SDGT
WELMART GROUP LP	RUSSIA-EO14024
KRAVERTON LP	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NOVENKO RUSSLEND	RUSSIA-EO14024
WELMART GROUP LIMITED	RUSSIA-EO14024
WEALTHING HOLDING PTE LTD	RUSSIA-EO14024
KRAVERTON CONSTRUCTION AND DEVELOPMENT LIMITED	RUSSIA-EO14024
CRYPTOVENIENCE OU	RUSSIA-EO14024
CRYPTANET OU	RUSSIA-EO14024
OSTEC ENTERPRISE LTD	RUSSIA-EO14024
OSTEC-ST LTD	RUSSIA-EO14024
OSTEC-INTEGRA LTD	RUSSIA-EO14024
OSTEC-TEST LTD	RUSSIA-EO14024
OSTEC-EC LTD	RUSSIA-EO14024
OSTEC-ELECTRO LTD	RUSSIA-EO14024
OSTEC-ETC LTD	RUSSIA-EO14024
OSTEC-SMT LTD	RUSSIA-EO14024
RIIT LTD	RUSSIA-EO14024
GARSHIN, Vadim Veniaminovich	RUSSIA-EO14024
RAZORENOV, Aleksandr Gennadievich	RUSSIA-EO14024
OSTEC-ARTTOOL LTD	RUSSIA-EO14024
GEFESD LTD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY BUSINESSPROMESTATE	RUSSIA-EO14024
ZHEJIANG QINGJI IND. CO., LTD	NPWMD] [IFSR
LI, Zeming	NPWMD] [IFSR
SHEN, Weisheng	NPWMD] [IFSR
LINGOE PROCESS ENGINEERING LIMITED	NPWMD] [IFSR
BLUE CALM MARINE SERVICES COMPANY	NPWMD] [IFSR
MEDINA GONZALEZ, Oscar Noe	ILLICIT-DRUGS-EO14059
HONG KONG KE.DO INTERNATIONAL TRADE CO., LIMITED	NPWMD] [IFSR
QINGDAO ZHONGRONGTONG TRADE DEVELOPMENT CO., LTD.	NPWMD] [IFSR
WEI, Zunyi	NPWMD] [IFSR
GONG, Jiao	NPWMD] [IFSR
QIN, Xutong	NPWMD] [IFSR
BEIJING SHINY NIGHTS TECHNOLOGY DEVELOPMENT CO., LTD	NPWMD] [IFSR
HAGHIGHAT, Ghasem	NPWMD] [IFSR
DAMGHANI, Davoud	NPWMD] [IFSR
HUSSEIN, Ali Ahmed	SDGT
BELL FERNANDEZ, Gilbert Hernan de Los Angeles	ILLICIT-DRUGS-EO14059
VAN INGEN, Edwin Onno	RUSSIA-EO14024
RONIN MANAGEMENT B.V.	RUSSIA-EO14024
PRO RATA SOLUTIONS B.V.	RUSSIA-EO14024
DELTA TECHNICAL AND SCIENTIFIC INSTRUMENTS B.V.	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TBS	RUSSIA-EO14024
VINOGRADOVA, Natalya Yuryevna	RUSSIA-EO14024
BUECHEL, Pascal Dominik	RUSSIA-EO14024
TIMOSHIN, Andrey Vladimirovich	RUSSIA-EO14024
TRADE INITIATIVE ESTABLISHMENT	RUSSIA-EO14024
IGT INTERGESTIONS TRUST REG.	RUSSIA-EO14024
LESTAFYE, Anton Yuryevich	RUSSIA-EO14024
NYAMVUMBA, Andrew	DRCONGO
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER VOCATIONAL EDUCATION GUBKIN RUSSIAN STATE UNIVERSITY OF OIL AND GAS	RUSSIA-EO14024
GAZPROMNEFT NOYABRSK OIL AND GAS GEOPHYSICS LIMITED LIABILITY COMPANY	RUSSIA-EO14024
SIBERIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOLOGY GEOPHYSICS AND MINERAL RAW MATERIAL JOINT STOCK COMPANY	RUSSIA-EO14024
ALL RUSSIA PETROLEUM RESEARCH EXPLORATION INSTITUTE JOINT STOCK COMPANY	RUSSIA-EO14024
ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING JOINT STOCK COMPANY	RUSSIA-EO14024
KABADHE, Ahmed	SDGT
AYUTO, Siyaat	SDGT
DHEERE, Mumin	SDGT
HIREY, Mohamed Abdullah	SDGT
BURHAN, Macalin	SDGT
CALI, Maxamed	SDGT
XUUROOW, Hasaan Abshir	SDGT
ROOBOW, Cabdi	SDGT
JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NAMED AFTER A.S. YAKOVLEV	RUSSIA-EO14024
PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN	RUSSIA-EO14024
LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT	RUSSIA-EO14024
KAZAN SYNTHETIC RUBBER PLANT JSC	RUSSIA-EO14024
SC TULA RUBBER TECHNICAL ARTICLES PLANT	RUSSIA-EO14024
LLC GROUP 99	RUSSIA-EO14024
FEDERAL STATE UNITARY ENTERPRISE S.V. LEBEDEV INSTITUTE OF SYNTHETIC RUBBER	RUSSIA-EO14024
IBRAHIM, Aadan Yusuf Saciid	SDGT
AADAN, Hassan Yariisow	SDGT
AADAN, Siciid Abdullahi	SDGT
MALAYLE, Shiek Aadan Abuukar	SDGT
JISS, Aadan	SDGT
GUHAAD, Cumar	SDGT
SIIDOW, Maxamed	SDGT
HURIYA PRIVATE FZE LLE	RUSSIA-EO14024
YARE, Cali	SDGT
HANAFIN, John Desmond	RUSSIA-EO14024
HURIYA PRIVATE CYPRUS LTD	RUSSIA-EO14024
GABAANE, Maxamed Dauud	SDGT
MOHAMED, Mohamed Omar	SDGT
DAOUD, Suleiman Cabdi	SDGT
AQUILA CAPITAL GROUP	RUSSIA-EO14024
SERGEEVA, Yulia Aleksandrovna	RUSSIA-EO14024
VELICHKO, Sergey Yevgenyevich	RUSSIA-EO14024
JOINT STOCK COMPANY POLIMETALL	UKRAINE-EO13662] [RUSSIA-EO14024
PUBLIC JOINT STOCK COMPANY POLYUS	RUSSIA-EO14024
JOINT STOCK COMPANY POLYUS KRASNOYARSK	RUSSIA-EO14024
JOINT STOCK COMPANY POLYUS ALDAN	RUSSIA-EO14024
LIMITED LIABILITY COMPANY POLYUS SERVICE	RUSSIA-EO14024
LIMITED LIABILITY COMPANY MANAGEMENT COMPANY POLYUS	RUSSIA-EO14024
TAGRAS BIZNESSERVIS LIMITED LIABILITY COMPANY	RUSSIA-EO14024
FORT KONSALTING LIMITED LIABILITY COMPANY	RUSSIA-EO14024
JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ASSOCIATION ANDROIDNAYA TEKHNIKA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TEKHNOPARK ROBOTOTEKHNIKA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY RYBINSKAYA VERF	RUSSIA-EO14024
SPETSIAL ELECTRONIK OOO	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVENNOSTYU DOM KOMPONENTOV I OBORUDOVANIYA ELEKTRONSCHIK	RUSSIA-EO14024
KRAVTSOV, Sergey Sergeevich	RUSSIA-EO14024
FEDERAL STATE UNITARY ENTERPRISE ATOMFLOT	RUSSIA-EO14024
FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION	RUSSIA-EO14024
JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU GREND SI	RUSSIA-EO14024
NASIM BAHR KISH	RUSSIA-EO14024
JOINT STOCK COMPANY LOMO	RUSSIA-EO14024
LIMITED LIABILITY COMPANY CONDOR TRADING	RUSSIA-EO14024
CLOSED JOINT STOCK COMPANY LOMO LAZER	RUSSIA-EO14024
MANAGEMENT COMPANY NEVA JOINT STOCK COMPANY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SBYTOVAYA ENERGETICHESKAYA KOMPANIYA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SCIENTIFIC-PRODUCTION FIRM RADIO-ELECTRONIC TECHNOLOGIES	RUSSIA-EO14024
METROVAGONMASH JOINT STOCK COMPANY	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU MEZHDUNARODNYE TRANSPORTNYE USLUGI	RUSSIA-EO14024
ARCTIC ENERGY GROUP LIMITED LIABILITY COMPANY	RUSSIA-EO14024
